table_id,Incident_ID,Date_Reported,Reported_By,Department,Regulatory_Domain,Incident_Type,Severity_Level+H1:R5,Description,Root_Cause,Immediate_Action_Taken,Corrective_Action_Required,Responsible_Owner,Due_Date,Resolution_Status,Resolution_Date,Audit_Reference,External_Reporting_Required,External_Report_Date,Financial_Impact,Patient_Impact,Patient_Notification_Status,Recurring_Incident_Flag,Review_Committee_Notes,Follow_Up_Audit_Scheduled,Last_Updated
Incidents_2025_H2,RCIT-2025-0467,9/30/2025,Compliance Officer,ICU,Title VI,Data breach,Moderate,Incident related to CMS in ED,Training gap,Staff retraining,Policy updated,Dept Head,11/8/2025,In-Progress,,POL-702,Yes,,0,Yes,Completed,No,,5/7/2026,2025-08-18T21:30:25.434252
Incidents_2025_H2,RCIT-2025-0468,7/16/2025,Nurse,ED,Title VI,Privacy issue,Moderate,Incident related to EMTALA in Finance,Documentation error,Staff retraining,Staff retraining,Risk Manager,8/17/2025,Closed,8/25/2025,POL-335,Yes,,69327.39,No,Pending,Yes,,2/13/2026,2025-08-18T21:30:25.434275
Incidents_2025_H2,RCIT-2025-0469,8/28/2025,Doctor,Radiology,HIPAA,Safety lapse,High,Incident related to Joint Commission in Med-Surg,System failure,Technical fix,Immediate mitigation,Risk Manager,9/7/2025,Closed,9/16/2025,POL-991,Yes,,9650.52,Yes,Pending,No,,3/6/2026,2025-08-18T21:30:25.434297
Incidents_2025_H2,RCIT-2025-0470,8/30/2025,Nurse,ICU,OSHA,Data breach,Critical,Incident related to HIPAA in Administration,Staff non-adherence,Staff retraining,Immediate mitigation,Legal Counsel,11/7/2025,In-Progress,,POL-390,Yes,,22105.03,Yes,Not Needed,Yes,,5/6/2026,2025-08-18T21:30:25.434318
Incidents_2025_H2,RCIT-2025-0471,10/15/2025,Compliance Officer,Med-Surg,Joint Commission,Privacy issue,Low,Incident related to Title VI in ICU,System failure,Policy updated,Immediate mitigation,Dept Head,11/14/2025,Closed,12/6/2025,POL-237,No,,54618.26,No,Not Needed,No,Reviewed in committee meeting.,5/13/2026,2025-08-18T21:30:25.434340
Incidents_2025_H2,RCIT-2025-0472,8/11/2025,Admin Staff,Radiology,CMS,Data breach,Low,Incident related to EMTALA in Administration,Documentation error,Immediate mitigation,Policy updated,Compliance Officer,9/20/2025,Closed,9/26/2025,POL-948,Yes,9/25/2025,0,Yes,Not Needed,No,,3/19/2026,2025-08-18T21:30:25.434367
Incidents_2025_H2,RCIT-2025-0473,10/21/2025,Compliance Officer,Administration,OSHA,Data breach,Critical,Incident related to Title VI in ICU,Training gap,Policy updated,Technical fix,Dept Head,11/22/2025,In-Progress,,POL-296,No,,17837.78,No,Pending,Yes,,5/21/2026,2025-08-18T21:30:25.434387
Incidents_2025_H2,RCIT-2025-0474,12/6/2025,Compliance Officer,Administration,Title VI,Billing error,Critical,Incident related to EMTALA in ICU,Documentation error,Policy updated,Policy updated,Legal Counsel,2/24/2026,In-Progress,,POL-416,Yes,,57970.84,Yes,Not Needed,No,Reviewed in committee meeting.,8/23/2026,2025-08-18T21:30:25.434408
Incidents_2025_H2,RCIT-2025-0475,9/2/2025,Doctor,Med-Surg,Joint Commission,Billing error,Moderate,Incident related to EMTALA in Administration,System failure,Immediate mitigation,Policy updated,Compliance Officer,9/12/2025,In-Progress,,POL-721,No,,0,Yes,Not Needed,No,Reviewed in committee meeting.,3/11/2026,2025-08-18T21:30:25.434428
Incidents_2025_H2,RCIT-2025-0476,10/10/2025,Nurse,Administration,HIPAA,Safety lapse,High,Incident related to Joint Commission in Radiology,Training gap,Immediate mitigation,Staff retraining,Compliance Officer,12/17/2025,In-Progress,,POL-606,No,,97508.01,No,Pending,No,,6/15/2026,2025-08-18T21:30:25.434448
Incidents_2025_H2,RCIT-2025-0477,9/28/2025,Compliance Officer,ED,CMS,Billing error,High,Incident related to Title VI in Finance,Training gap,Immediate mitigation,Immediate mitigation,Legal Counsel,10/10/2025,Open,,POL-643,No,10/15/2025,72667.72,No,Not Needed,No,Reviewed in committee meeting.,4/8/2026,2025-08-18T21:30:25.434477
Incidents_2025_H2,RCIT-2025-0478,7/8/2025,Compliance Officer,ICU,EMTALA,Data breach,Moderate,Incident related to EMTALA in Med-Surg,Documentation error,Policy updated,Technical fix,Legal Counsel,10/4/2025,Closed,10/10/2025,POL-127,Yes,,45001.04,No,Pending,No,,4/2/2026,2025-08-18T21:30:25.434512
Incidents_2025_H2,RCIT-2025-0479,10/27/2025,Admin Staff,Med-Surg,Joint Commission,EMTALA violation,Moderate,Incident related to HIPAA in Finance,Training gap,Technical fix,Staff retraining,Dept Head,11/28/2025,Closed,12/26/2025,POL-776,No,,2990.28,Yes,Not Needed,No,Reviewed in committee meeting.,5/27/2026,2025-08-18T21:30:25.434535
Incidents_2025_H2,RCIT-2025-0480,7/22/2025,Compliance Officer,Radiology,Title VI,Data breach,Critical,Incident related to EMTALA in Finance,Training gap,Immediate mitigation,Staff retraining,Legal Counsel,10/7/2025,Closed,10/26/2025,POL-777,Yes,,0,Yes,Not Needed,Yes,Reviewed in committee meeting.,4/5/2026,2025-08-18T21:30:25.434555
Incidents_2025_H2,RCIT-2025-0481,8/28/2025,Nurse,Radiology,HIPAA,Privacy issue,High,Incident related to OSHA in ED,Training gap,Staff retraining,Immediate mitigation,Dept Head,10/14/2025,In-Progress,,POL-237,Yes,10/19/2025,0,No,Completed,Yes,,4/12/2026,2025-08-18T21:30:25.434590
Incidents_2025_H2,RCIT-2025-0482,7/6/2025,Compliance Officer,Radiology,OSHA,Data breach,High,Incident related to Joint Commission in Med-Surg,Training gap,Policy updated,Technical fix,Dept Head,7/26/2025,Escalated,8/18/2025,POL-763,No,,86362.16,No,Pending,No,Reviewed in committee meeting.,1/22/2026,2025-08-18T21:30:25.434632
Incidents_2025_H2,RCIT-2025-0483,8/7/2025,Compliance Officer,Administration,CMS,Safety lapse,High,Incident related to Title VI in Radiology,Documentation error,Immediate mitigation,Immediate mitigation,Risk Manager,10/14/2025,Closed,10/14/2025,POL-837,No,,91794.51,Yes,Completed,Yes,Reviewed in committee meeting.,4/12/2026,2025-08-18T21:30:25.434654
Incidents_2025_H2,RCIT-2025-0484,7/25/2025,Compliance Officer,Med-Surg,Title VI,Safety lapse,Moderate,Incident related to EMTALA in ED,Training gap,Immediate mitigation,Immediate mitigation,Legal Counsel,8/6/2025,Closed,8/8/2025,POL-591,No,,89996,Yes,Completed,Yes,,2/2/2026,2025-08-18T21:30:25.434688
Incidents_2025_H2,RCIT-2025-0485,7/31/2025,Doctor,Med-Surg,Joint Commission,EMTALA violation,Critical,Incident related to Joint Commission in Radiology,Staff non-adherence,Staff retraining,Policy updated,Risk Manager,9/20/2025,Closed,10/15/2025,POL-362,Yes,,16337.22,No,Completed,Yes,Reviewed in committee meeting.,3/19/2026,2025-08-18T21:30:25.434711
Incidents_2025_H2,RCIT-2025-0486,10/6/2025,Compliance Officer,ED,CMS,Data breach,Critical,Incident related to CMS in Radiology,System failure,Policy updated,Policy updated,Legal Counsel,12/24/2025,Closed,1/16/2026,POL-763,No,,0,Yes,Completed,Yes,Reviewed in committee meeting.,6/22/2026,2025-08-18T21:30:25.434733
Incidents_2025_H2,RCIT-2025-0487,12/15/2025,Admin Staff,Med-Surg,Joint Commission,Safety lapse,Low,Incident related to OSHA in Administration,System failure,Policy updated,Technical fix,Compliance Officer,1/27/2026,Closed,2/4/2026,POL-518,Yes,,0,No,Pending,No,,7/26/2026,2025-08-18T21:30:25.434754
Incidents_2025_H2,RCIT-2025-0488,11/27/2025,Compliance Officer,ED,Title VI,Billing error,Moderate,Incident related to EMTALA in Radiology,Documentation error,Policy updated,Staff retraining,Compliance Officer,1/8/2026,Closed,1/9/2026,POL-602,No,,41097.16,No,Completed,No,Reviewed in committee meeting.,7/7/2026,2025-08-18T21:30:25.434784
Incidents_2025_H2,RCIT-2025-0489,8/26/2025,Compliance Officer,ICU,CMS,Data breach,Low,Incident related to EMTALA in Administration,Training gap,Immediate mitigation,Staff retraining,Risk Manager,10/9/2025,Closed,10/10/2025,POL-148,No,10/14/2025,38629.14,Yes,Completed,Yes,Reviewed in committee meeting.,4/7/2026,2025-08-18T21:30:25.434808
Incidents_2025_H2,RCIT-2025-0490,8/12/2025,Doctor,Med-Surg,Title VI,Data breach,High,Incident related to CMS in ICU,Training gap,Immediate mitigation,Policy updated,Risk Manager,9/25/2025,In-Progress,,POL-474,Yes,9/30/2025,67422.78,No,Completed,Yes,Reviewed in committee meeting.,3/24/2026,2025-08-18T21:30:25.434830
Incidents_2025_H2,RCIT-2025-0491,8/13/2025,Doctor,ICU,CMS,Billing error,Moderate,Incident related to OSHA in Finance,Training gap,Staff retraining,Policy updated,Risk Manager,10/16/2025,Open,,POL-485,Yes,10/21/2025,0,No,Pending,Yes,Reviewed in committee meeting.,4/14/2026,2025-08-18T21:30:25.434856
Incidents_2025_H2,RCIT-2025-0492,9/24/2025,Compliance Officer,ICU,EMTALA,Data breach,Critical,Incident related to EMTALA in ED,Documentation error,Immediate mitigation,Staff retraining,Risk Manager,11/25/2025,Closed,12/3/2025,POL-696,Yes,,31475.78,Yes,Pending,Yes,,5/24/2026,2025-08-18T21:30:25.434878
Incidents_2025_H2,RCIT-2025-0493,8/28/2025,Compliance Officer,Med-Surg,EMTALA,Data breach,Low,Incident related to Title VI in Radiology,System failure,Staff retraining,Immediate mitigation,Legal Counsel,9/11/2025,Closed,9/13/2025,POL-327,No,,69954.98,Yes,Completed,No,Reviewed in committee meeting.,3/10/2026,2025-08-18T21:30:25.434904
Incidents_2025_H2,RCIT-2025-0494,12/7/2025,Admin Staff,Administration,Title VI,Privacy issue,Moderate,Incident related to Title VI in Med-Surg,Documentation error,Staff retraining,Staff retraining,Legal Counsel,2/24/2026,Closed,3/22/2026,POL-174,No,3/1/2026,8876.48,Yes,Completed,No,Reviewed in committee meeting.,8/23/2026,2025-08-18T21:30:25.434928
Incidents_2025_H2,RCIT-2025-0495,12/10/2025,Compliance Officer,ED,Title VI,Privacy issue,Low,Incident related to Title VI in ED,Documentation error,Immediate mitigation,Immediate mitigation,Risk Manager,1/8/2026,Closed,1/14/2026,POL-570,Yes,,83230.1,Yes,Not Needed,Yes,Reviewed in committee meeting.,7/7/2026,2025-08-18T21:30:25.434960
Incidents_2025_H2,RCIT-2025-0496,7/31/2025,Compliance Officer,Finance,Title VI,Safety lapse,Moderate,Incident related to Title VI in Finance,Training gap,Technical fix,Immediate mitigation,Risk Manager,8/17/2025,Closed,8/20/2025,POL-562,Yes,,0,No,Not Needed,No,,2/13/2026,2025-08-18T21:30:25.434983
Incidents_2025_H2,RCIT-2025-0497,10/18/2025,Nurse,Med-Surg,HIPAA,EMTALA violation,Critical,Incident related to Title VI in Finance,Training gap,Staff retraining,Immediate mitigation,Compliance Officer,12/16/2025,Open,,POL-459,Yes,,40221.19,No,Not Needed,No,,6/14/2026,2025-08-18T21:30:25.435005
Incidents_2025_H2,RCIT-2025-0498,7/28/2025,Admin Staff,ICU,HIPAA,Billing error,Moderate,Incident related to CMS in Med-Surg,Training gap,Staff retraining,Technical fix,Dept Head,8/26/2025,Closed,9/8/2025,POL-955,No,,90644.41,Yes,Pending,Yes,Reviewed in committee meeting.,2/22/2026,2025-08-18T21:30:25.435032
Incidents_2025_H2,RCIT-2025-0499,8/24/2025,Doctor,Med-Surg,EMTALA,Data breach,Moderate,Incident related to OSHA in Finance,Documentation error,Policy updated,Staff retraining,Risk Manager,11/14/2025,Closed,11/14/2025,POL-842,Yes,11/19/2025,80688.43,Yes,Pending,No,,5/13/2026,2025-08-18T21:30:25.435055
Incidents_2025_H2,RCIT-2025-0500,12/8/2025,Compliance Officer,Administration,Joint Commission,Safety lapse,Critical,Incident related to HIPAA in Finance,Staff non-adherence,Immediate mitigation,Technical fix,Risk Manager,1/3/2026,Closed,1/22/2026,POL-572,Yes,,0,No,Pending,Yes,Reviewed in committee meeting.,7/2/2026,2025-08-18T21:30:25.435076
Incidents_2025_H2,RCIT-2025-0501,12/14/2025,Doctor,Administration,CMS,EMTALA violation,Moderate,Incident related to EMTALA in Administration,Training gap,Policy updated,Immediate mitigation,Risk Manager,3/2/2026,Closed,3/7/2026,POL-746,No,,0,Yes,Completed,Yes,Reviewed in committee meeting.,8/29/2026,2025-08-18T21:30:25.435196
Incidents_2025_H2,RCIT-2025-0502,12/27/2025,Nurse,Administration,CMS,EMTALA violation,High,Incident related to EMTALA in ED,Training gap,Technical fix,Technical fix,Legal Counsel,3/26/2026,Closed,4/20/2026,POL-767,Yes,,0,Yes,Pending,Yes,,9/22/2026,2025-08-18T21:30:25.435220
Incidents_2025_H2,RCIT-2025-0503,10/14/2025,Nurse,Med-Surg,Title VI,Safety lapse,High,Incident related to CMS in Med-Surg,Documentation error,Staff retraining,Technical fix,Risk Manager,12/4/2025,Escalated,1/2/2026,POL-314,No,,0,Yes,Not Needed,Yes,,6/2/2026,2025-08-18T21:30:25.435248
Incidents_2025_H2,RCIT-2025-0504,10/14/2025,Nurse,Administration,Joint Commission,Data breach,Critical,Incident related to Title VI in ED,Training gap,Immediate mitigation,Staff retraining,Dept Head,12/15/2025,Closed,12/30/2025,POL-774,Yes,,5664.51,Yes,Not Needed,No,,6/13/2026,2025-08-18T21:30:25.435287
Incidents_2025_H2,RCIT-2025-0505,11/9/2025,Doctor,ED,OSHA,Safety lapse,Critical,Incident related to Title VI in ICU,System failure,Immediate mitigation,Technical fix,Compliance Officer,11/30/2025,Open,,POL-222,No,,0,No,Pending,Yes,Reviewed in committee meeting.,5/29/2026,2025-08-18T21:30:25.435318
Incidents_2025_H2,RCIT-2025-0506,9/21/2025,Doctor,Finance,HIPAA,EMTALA violation,High,Incident related to OSHA in Med-Surg,System failure,Immediate mitigation,Policy updated,Dept Head,10/18/2025,Closed,11/9/2025,POL-352,No,,0,No,Pending,Yes,,4/16/2026,2025-08-18T21:30:25.435339
Incidents_2025_H2,RCIT-2025-0507,12/18/2025,Admin Staff,Med-Surg,CMS,Data breach,High,Incident related to CMS in Administration,Staff non-adherence,Technical fix,Staff retraining,Compliance Officer,2/14/2026,Closed,3/16/2026,POL-775,Yes,2/19/2026,32809.29,No,Not Needed,Yes,Reviewed in committee meeting.,8/13/2026,2025-08-18T21:30:25.435368
Incidents_2025_H2,RCIT-2025-0508,12/30/2025,Nurse,ED,HIPAA,EMTALA violation,Moderate,Incident related to OSHA in ED,Staff non-adherence,Staff retraining,Immediate mitigation,Legal Counsel,3/18/2026,Closed,4/3/2026,POL-417,No,,41549.4,Yes,Pending,No,Reviewed in committee meeting.,9/14/2026,2025-08-18T21:30:25.435390
Incidents_2025_H2,RCIT-2025-0509,7/5/2025,Nurse,ICU,OSHA,Data breach,Low,Incident related to HIPAA in Finance,Staff non-adherence,Immediate mitigation,Technical fix,Compliance Officer,8/24/2025,Closed,9/3/2025,POL-950,Yes,,98403.2,No,Not Needed,No,,2/20/2026,2025-08-18T21:30:25.435418
Incidents_2025_H2,RCIT-2025-0510,8/2/2025,Compliance Officer,ICU,Title VI,EMTALA violation,Critical,Incident related to EMTALA in Med-Surg,Training gap,Technical fix,Immediate mitigation,Compliance Officer,8/20/2025,Closed,8/22/2025,POL-888,Yes,,5477.21,No,Completed,Yes,,2/16/2026,2025-08-18T21:30:25.435451
Incidents_2025_H2,RCIT-2025-0511,7/18/2025,Doctor,Med-Surg,EMTALA,Billing error,Moderate,Incident related to EMTALA in Med-Surg,Staff non-adherence,Immediate mitigation,Policy updated,Legal Counsel,8/22/2025,Closed,8/29/2025,POL-508,Yes,,33512.3,Yes,Completed,No,,2/18/2026,2025-08-18T21:30:25.435475
Incidents_2025_H2,RCIT-2025-0512,10/21/2025,Admin Staff,Administration,Title VI,Privacy issue,Moderate,Incident related to CMS in Administration,Staff non-adherence,Staff retraining,Policy updated,Risk Manager,12/30/2025,Closed,1/9/2026,POL-187,Yes,,28594.78,No,Pending,No,,6/28/2026,2025-08-18T21:30:25.435505
Incidents_2025_H2,RCIT-2025-0513,9/14/2025,Nurse,Administration,OSHA,EMTALA violation,Critical,Incident related to CMS in ED,System failure,Staff retraining,Immediate mitigation,Legal Counsel,12/5/2025,Closed,1/1/2026,POL-858,Yes,,13682.38,No,Not Needed,Yes,Reviewed in committee meeting.,6/3/2026,2025-08-18T21:30:25.435536
Incidents_2025_H2,RCIT-2025-0514,10/31/2025,Admin Staff,ICU,Joint Commission,Privacy issue,Low,Incident related to OSHA in ICU,Staff non-adherence,Technical fix,Immediate mitigation,Risk Manager,11/16/2025,In-Progress,,POL-920,No,,0,Yes,Pending,Yes,,5/15/2026,2025-08-18T21:30:25.435569
Incidents_2025_H2,RCIT-2025-0515,8/9/2025,Admin Staff,Med-Surg,Title VI,Safety lapse,Low,Incident related to OSHA in Finance,System failure,Technical fix,Policy updated,Compliance Officer,10/3/2025,Closed,10/7/2025,POL-478,No,,89471.9,No,Not Needed,Yes,Reviewed in committee meeting.,4/1/2026,2025-08-18T21:30:25.435614
Incidents_2025_H2,RCIT-2025-0516,9/30/2025,Nurse,ED,Title VI,Privacy issue,Low,Incident related to EMTALA in Finance,Training gap,Policy updated,Technical fix,Risk Manager,12/11/2025,Closed,12/24/2025,POL-706,Yes,,0,No,Not Needed,No,,6/9/2026,2025-08-18T21:30:25.435645
Incidents_2025_H2,RCIT-2025-0517,10/16/2025,Compliance Officer,ICU,HIPAA,Data breach,Low,Incident related to OSHA in ICU,System failure,Technical fix,Technical fix,Compliance Officer,11/22/2025,In-Progress,,POL-773,No,,3606.94,Yes,Not Needed,Yes,Reviewed in committee meeting.,5/21/2026,2025-08-18T21:30:25.435680
Incidents_2025_H2,RCIT-2025-0518,9/2/2025,Compliance Officer,ED,HIPAA,Data breach,Critical,Incident related to Title VI in Med-Surg,Training gap,Staff retraining,Technical fix,Dept Head,11/16/2025,Open,,POL-604,No,,26050.21,Yes,Completed,Yes,,5/15/2026,2025-08-18T21:30:25.435716
Incidents_2025_H2,RCIT-2025-0519,12/26/2025,Compliance Officer,Administration,HIPAA,Privacy issue,Critical,Incident related to Title VI in ICU,Staff non-adherence,Immediate mitigation,Policy updated,Dept Head,1/8/2026,Closed,1/17/2026,POL-446,Yes,,61309.51,No,Not Needed,Yes,Reviewed in committee meeting.,7/7/2026,2025-08-18T21:30:25.435757
Incidents_2025_H2,RCIT-2025-0520,10/27/2025,Nurse,Radiology,Title VI,EMTALA violation,Moderate,Incident related to Title VI in Radiology,Documentation error,Staff retraining,Immediate mitigation,Risk Manager,12/1/2025,Closed,12/9/2025,POL-667,Yes,12/6/2025,0,No,Not Needed,No,,5/30/2026,2025-08-18T21:30:25.435799
Incidents_2025_H2,RCIT-2025-0521,11/24/2025,Doctor,Radiology,EMTALA,Safety lapse,High,Incident related to HIPAA in ED,Staff non-adherence,Policy updated,Immediate mitigation,Compliance Officer,2/13/2026,Closed,3/13/2026,POL-373,No,,0,No,Pending,Yes,Reviewed in committee meeting.,8/12/2026,2025-08-18T21:30:25.435838
Incidents_2025_H2,RCIT-2025-0522,10/31/2025,Doctor,ICU,HIPAA,Billing error,Low,Incident related to OSHA in ED,Training gap,Technical fix,Policy updated,Risk Manager,1/5/2026,Closed,1/17/2026,POL-270,No,,42080.12,Yes,Completed,Yes,,7/4/2026,2025-08-18T21:30:25.435862
Incidents_2025_H2,RCIT-2025-0523,9/20/2025,Admin Staff,Med-Surg,Joint Commission,EMTALA violation,Moderate,Incident related to OSHA in ED,Documentation error,Technical fix,Technical fix,Legal Counsel,12/4/2025,Closed,12/24/2025,POL-251,Yes,12/9/2025,94595.78,Yes,Completed,No,Reviewed in committee meeting.,6/2/2026,2025-08-18T21:30:25.435890
Incidents_2025_H2,RCIT-2025-0524,11/4/2025,Doctor,Finance,Title VI,Safety lapse,Low,Incident related to Title VI in ED,Documentation error,Technical fix,Policy updated,Compliance Officer,11/21/2025,In-Progress,,POL-130,Yes,,0,No,Pending,No,,5/20/2026,2025-08-18T21:30:25.435910
Incidents_2025_H2,RCIT-2025-0525,12/14/2025,Nurse,Med-Surg,OSHA,Billing error,Low,Incident related to Joint Commission in ICU,Training gap,Staff retraining,Staff retraining,Compliance Officer,3/14/2026,Escalated,3/31/2026,POL-653,Yes,,70989.95,No,Completed,Yes,Reviewed in committee meeting.,9/10/2026,2025-08-18T21:30:25.435937
Incidents_2025_H2,RCIT-2025-0526,9/29/2025,Compliance Officer,ED,EMTALA,EMTALA violation,Moderate,Incident related to EMTALA in ICU,System failure,Immediate mitigation,Policy updated,Compliance Officer,10/21/2025,Closed,10/25/2025,POL-149,Yes,,84728.33,Yes,Not Needed,Yes,Reviewed in committee meeting.,4/19/2026,2025-08-18T21:30:25.435961
Incidents_2025_H2,RCIT-2025-0527,8/8/2025,Admin Staff,Med-Surg,OSHA,EMTALA violation,Critical,Incident related to EMTALA in ED,Documentation error,Policy updated,Policy updated,Dept Head,10/15/2025,Closed,11/4/2025,POL-242,No,,0,No,Pending,Yes,Reviewed in committee meeting.,4/13/2026,2025-08-18T21:30:25.435983
Incidents_2025_H2,RCIT-2025-0528,12/25/2025,Nurse,ICU,OSHA,EMTALA violation,Critical,Incident related to EMTALA in Administration,Staff non-adherence,Immediate mitigation,Technical fix,Compliance Officer,3/16/2026,Escalated,4/13/2026,POL-179,Yes,,1402.7,No,Not Needed,Yes,,9/12/2026,2025-08-18T21:30:25.436005
Incidents_2025_H2,RCIT-2025-0529,10/23/2025,Compliance Officer,ICU,EMTALA,EMTALA violation,Critical,Incident related to OSHA in Administration,Documentation error,Immediate mitigation,Technical fix,Compliance Officer,1/17/2026,In-Progress,,POL-475,No,,0,Yes,Not Needed,Yes,Reviewed in committee meeting.,7/16/2026,2025-08-18T21:30:25.436026
